Area,Region,Market,Zip, pct College Degree or more,pct Asian, pct AA, pct Hispanic,pct Hispanic & AA, Hispanic & AA Pops, $ Median HH Income, Total Households, Total Pops, Avg HH Size
West,Southwest,Phoenix,85023,25.1,3.8,4.5,26.5,31,11347,47132,14691,36602,2.5
West,Southwest,Phoenix,85024,39,4,2.6,11.9,14.5,3482,68305,9847,24015,2.4
West,Southwest,Phoenix,85027,25.2,7.5,3.2,17.6,20.8,7944,49940,15475,38193,2.5
West,Southwest,Phoenix,85029,15.6,2.9,5.3,32.5,37.8,17890,43551,17844,47329,2.7
West,Southwest,Phoenix,85031,4.9,0.9,5.4,81.6,87,28058,30675,7460,32251,4.3
West,Southwest,Phoenix,85032,26.1,3.1,3.1,28.1,31.2,20975,50127,26313,67227,2.6
West,Southwest,Phoenix,85033,5.3,0.9,5.5,79.8,85.3,48589,37553,13736,56962,4.1
West,Southwest,Phoenix,85035,4.6,0.9,5.6,84.2,89.8,42289,33728,11454,47092,4.1
West,Southwest,Phoenix,85037,10.3,3.5,8.7,66.1,74.8,36797,50054,13602,49194,3.6
West,Southwest,Phoenix,85040,11.1,1.7,21.7,64.5,86.2,28159,30421,9334,32667,3.5
West,Southwest,Phoenix,85041,13.4,3.1,15.5,66,81.5,51583,43765,17250,63292,3.7
West,Southwest,Phoenix,85042,21.2,2.8,18.3,56.1,74.4,33382,51234,14049,44868,3.2
West,Southwest,Phoenix,85043,10.7,2.2,10.3,73.6,83.9,37402,40281,12425,44579,3.6
West,Southwest,Phoenix,85051,15,4.4,7,40.5,47.5,20499,40804,14886,43156,2.9
West,Southwest,Phoenix,85053,18,2.4,4.7,21.8,26.5,7897,51003,11185,29800,2.7
West,Southwest,Phoenix,85086,35.6,2.5,2.2,9.8,12,5331,82720,15259,44426,2.9
West,Southwest,Phoenix,85120,11,0.8,1.1,15.4,16.5,5195,35828,14045,31483,2.2
West,Southwest,Phoenix,85122,15.7,1.8,4.6,42.5,47.1,25151,45773,18636,53400,2.9
West,Southwest,Phoenix,85128,9.9,0.5,4.3,31.6,35.9,9079,34989,7407,25291,3.4
West,Southwest,Phoenix,85138,23.7,3.8,9.3,23.1,32.4,13172,59696,13176,40653,3.1
West,Southwest,Phoenix,85139,18.5,2.9,7.2,33.5,40.7,7560,53619,5880,18574,3.2
West,Southwest,Phoenix,85142,26.4,2.7,4,21.5,25.5,15922,77050,18206,62439,3.4
West,Southwest,Phoenix,85143,20.6,2.2,6.6,23.2,29.8,12041,61170,12367,40405,3.3
West,Southwest,Phoenix,85201,16.8,1.7,5.7,40.4,46.1,22032,37181,18235,47792,2.6
West,Southwest,Phoenix,85202,25.9,3.7,7.5,28.9,36.4,15768,41532,18196,43318,2.4
West,Southwest,Phoenix,85203,21.5,1.2,3.5,31.6,35.1,13664,47359,13109,38928,3
West,Southwest,Phoenix,85204,14.7,1.3,3.1,47.9,51,35086,45257,22403,68796,3.1
West,Southwest,Phoenix,85205,23,1.5,2.7,14.1,16.8,7322,45946,18953,43586,2.3
West,Southwest,Phoenix,85206,22.5,1.9,3.1,14.7,17.8,6677,46519,17259,37513,2.2
West,Southwest,Phoenix,85207,28.1,1.9,2,14.7,16.7,8214,72093,17887,49188,2.7
West,Southwest,Phoenix,85208,16.8,1.5,2.3,19.7,22,8864,44101,16613,40291,2.4
West,Southwest,Phoenix,85209,25.6,3.1,3.2,16.2,19.4,7918,58835,16344,40817,2.5
West,Southwest,Phoenix,85210,16.2,1.9,4.6,49.8,54.4,20461,41087,13088,37613,2.9
West,Southwest,Phoenix,85213,30.3,2.1,2.2,14.9,17.1,5674,64136,11372,33184,2.9
West,Southwest,Phoenix,85224,33,7.7,5.2,21.1,26.3,11952,63863,18448,45445,2.5
West,Southwest,Phoenix,85225,25.4,5.3,6,40.1,46.1,34464,56694,26200,74760,2.9
West,Southwest,Phoenix,85234,35.7,5,3,15.1,18.1,10109,79036,18071,55849,3.1
West,Southwest,Phoenix,85251,42.6,2.4,2.8,17.3,20.1,7331,50583,19156,36472,1.9
West,Southwest,Phoenix,85257,31.5,2.3,2.7,22.1,24.8,7718,49798,14133,31122,2.2
West,Southwest,Phoenix,85281,32.2,7.9,6,25.4,31.4,21249,33520,26467,67673,2.6
West,Southwest,Phoenix,85282,37.3,4.3,6.7,22.8,29.5,15363,53693,21947,52079,2.4
West,Southwest,Phoenix,85283,36.6,5.4,7.6,26.2,33.8,15494,57972,18389,45839,2.5
West,Southwest,Phoenix,85284,60.2,8.9,2.3,9.4,11.7,2170,113767,6928,18545,2.7
West,Southwest,Phoenix,85286,43.9,14.6,5.1,16.4,21.5,10135,85813,16574,47139,2.8
West,Southwest,Phoenix,85296,37.7,5.8,3.9,16.4,20.3,8577,84408,13765,42252,3.1
West,Southwest,Phoenix,85301,9,1.8,8.3,63.1,71.4,43804,29036,19638,61350,3.1
West,Southwest,Phoenix,85302,18.1,4.5,7.4,30.4,37.8,14654,42859,14779,38766,2.6
West,Southwest,Phoenix,85303,9.8,4.9,9.8,59.5,69.3,25419,47170,10229,36680,3.6
West,Southwest,Phoenix,85305,23.9,7,7.5,37,44.5,4922,65479,3643,11060,3
West,Southwest,Phoenix,85306,20.9,3.7,3.7,16.6,20.3,5300,53623,9526,26109,2.7
West,Southwest,Phoenix,85308,32.5,5.4,2.7,11.8,14.5,9927,69909,26221,68465,2.6
West,Southwest,Phoenix,85323,12.4,2.9,10.7,62.1,72.8,32262,46343,12440,44316,3.6
West,Southwest,Phoenix,85326,12.2,1.5,7.3,44.5,51.8,32478,58282,16992,62698,3.7
West,Southwest,Phoenix,85335,12.8,1.8,7.3,48.4,55.7,19796,48488,10328,35541,3.4
West,Southwest,Phoenix,85337,7,0.7,1.4,61.7,63.1,1945,31756,942,3082,3.3
West,Southwest,Phoenix,85338,22.5,3.2,7.4,36.1,43.5,21465,73750,15904,49344,3.1
West,Southwest,Phoenix,85339,23.9,8.3,18,39.3,57.3,23675,67161,11981,41317,3.4
West,Southwest,Phoenix,85340,28.4,6.1,8.2,27,35.2,10682,70781,9711,30348,3.1
West,Southwest,Phoenix,85345,14.1,2.6,5.5,33.9,39.4,24648,48698,22709,62558,2.8
West,Southwest,Tucson / Yuma,85349,6.7,0.2,0.3,99.1,99.4,25685,27053,6062,25840,4.3
West,Southwest,Tucson / Yuma,85350,5.3,0.4,3.7,86.1,89.8,22641,30600,5706,25213,4.4
West,Southwest,Phoenix,85351,19.3,0.7,1.6,3.1,4.7,1416,33907,18832,30127,1.6
West,Southwest,Phoenix,85353,12.2,3,11,68.8,79.8,29549,52573,9767,37029,3.8
West,Southwest,Tucson / Yuma,85356,11,0.3,1,42.5,43.5,2454,37977,2358,5641,2.4
West,Southwest,Phoenix,85363,13.6,3.2,4.5,35.2,39.7,2628,34795,2612,6619,2.5
West,Southwest,Tucson / Yuma,85364,14.9,2,3,67.2,70.2,54009,40359,25437,76936,3
West,Southwest,Tucson / Yuma,85367,15.9,0.9,1.1,18.5,19.6,3943,46518,9627,20119,2.1
West,Southwest,Phoenix,85374,26.4,1.6,4.1,15,19.1,8108,56394,18866,42451,2.3
West,Southwest,Phoenix,85378,14.9,1,5,39.5,44.5,4559,40309,3897,10245,2.6
West,Southwest,Phoenix,85381,28,4,3.4,15,18.4,4886,71282,10068,26554,2.6
West,Southwest,Phoenix,85383,34.7,5.8,2.5,9.8,12.3,5804,91703,15336,47189,3.1
West,Southwest,Phoenix,85392,23.9,5,9.7,40,49.7,19039,67619,12426,38308,3.1
West,Southwest,Tucson / Yuma,85546,11.6,0.8,2.5,45,47.5,9454,50288,6395,19903,3.1
West,Southwest,Tucson / Yuma,85607,11.7,0.5,2.3,84.5,86.8,18396,26597,6350,21194,3.3
West,Southwest,Tucson / Yuma,85621,11.1,0.6,0.7,94.3,95,21530,29344,7181,22663,3.2
West,Southwest,Tucson / Yuma,85635,25,4,8.7,25.1,33.8,11807,51514,14858,34931,2.4
West,Southwest,Tucson / Yuma,85704,39.7,4.1,1.9,19.3,21.2,6812,54557,15042,32132,2.1
West,Southwest,Tucson / Yuma,85705,16.1,3.4,4.8,46.5,51.3,30879,25732,25758,60193,2.3
West,Southwest,Tucson / Yuma,85706,6.8,0.9,3,84.1,87.1,49679,31186,17098,57037,3.3
West,Southwest,Tucson / Yuma,85710,24.6,2.9,6,24.3,30.3,16390,42969,24436,54093,2.2
West,Southwest,Tucson / Yuma,85711,24.2,4,6.7,39.1,45.8,19085,36189,17599,41670,2.4
West,Southwest,Tucson / Yuma,85712,30.6,3.8,5.5,26,31.5,10001,35918,15219,31748,2.1
West,Southwest,Tucson / Yuma,85713,13.6,1.3,5.7,69.6,75.3,36450,32858,16059,48406,3
West,Southwest,Tucson / Yuma,85714,8,0.7,2.2,88.2,90.4,14801,30191,5227,16373,3.1
West,Southwest,Tucson / Yuma,85716,37.3,3.4,5.7,28.5,34.2,11735,32983,16677,34314,2.1
West,Southwest,Tucson / Yuma,85719,43.2,6.9,4,25.6,29.6,12991,30215,17550,43887,2.5
West,Southwest,Tucson / Yuma,85730,18.4,3.9,7.3,29,36.3,13877,49765,15156,38229,2.5
West,Southwest,Tucson / Yuma,85741,23.8,3.5,2.6,29.2,31.8,10640,55967,13190,33460,2.5
West,Southwest,Tucson / Yuma,85743,31.4,4.3,2,22.1,24.1,7253,69745,11424,30094,2.6
West,Southwest,Tucson / Yuma,85745,33.6,3.2,3.9,52.4,56.3,21512,52461,15502,38209,2.5
West,Southwest,Tucson / Yuma,85746,12.9,1,3.1,73.9,77,34509,44840,14515,44817,3.1
West,Southwest,Phoenix,86001,42.8,2.5,2.6,16,18.6,5464,42527,11182,29378,2.6
West,Southwest,Phoenix,86004,33.2,1.2,1.7,21.2,22.9,8468,60268,13098,36976,2.8
West,Southwest,Phoenix,86301,27.5,1.6,1.1,10.7,11.8,2524,45969,9738,21388,2.2
West,Southwest,Phoenix,86314,15,1.4,1.3,20.7,22,8002,45086,13893,36374,2.6
West,Southwest,Phoenix,86323,15.6,0.5,0.6,13.6,14.2,2476,45949,7013,17437,2.5
West,Southwest,Phoenix,86326,17.5,0.9,1,23.7,24.7,5915,41636,9925,23948,2.4
West,Northwest,Las Vegas,86403,12.8,1.1,1,18.1,19.1,2956,37697,7065,15475,2.2
West,Northwest,Las Vegas,86409,8.5,1.2,1.4,13.1,14.5,3840,32213,10899,26481,2.4
West,Northwest,Las Vegas,86426,12.1,2,1.4,17.6,19,2726,46392,5742,14349,2.5
West,Northwest,Las Vegas,86442,11,1.5,1.8,27.8,29.6,10315,35181,14354,34847,2.4
West,South,Albuquerque,87002,14.1,0.5,1.4,61,62.4,13748,37070,8503,22032,2.6
West,South,Albuquerque,87004,17.8,0.5,0.7,55.5,56.2,7892,44997,4532,14042,3.1
West,South,Albuquerque,87031,15.6,0.9,1.5,63.1,64.6,28369,42704,14863,43915,3
West,South,Albuquerque,87102,22.5,1.1,3.8,65.7,69.5,14973,26297,9226,21544,2.3
West,South,Albuquerque,87105,12.3,0.4,1.3,80.4,81.7,48839,36968,20345,59778,2.9
West,South,Albuquerque,87106,43.2,4.8,4.2,36.8,41,11177,31147,12216,27262,2.2
West,South,Albuquerque,87107,27.9,0.8,1.4,58.9,60.3,19040,43331,13370,31575,2.4
West,South,Albuquerque,87108,23.3,2.8,5,53.6,58.6,23421,27898,17822,39967,2.2
West,South,Albuquerque,87109,31.9,2.9,3,34.9,37.9,14837,47659,17716,39147,2.2
West,South,Albuquerque,87110,34,3.2,2.9,37.5,40.4,16539,47261,19016,40939,2.2
West,South,Albuquerque,87111,44.6,3.7,2.5,23.6,26.1,14979,66577,26609,57391,2.2
West,South,Albuquerque,87112,30.8,3.3,3.4,34.4,37.8,16630,49096,19286,43994,2.3
West,South,Albuquerque,87114,31.9,2.4,3.5,46.7,50.2,32745,65884,24681,65229,2.6
West,South,Albuquerque,87120,31.6,2.4,3.3,54.8,58.1,34496,62418,23076,59373,2.6
West,South,Albuquerque,87121,9.7,0.9,3.1,81.8,84.9,65167,41844,23456,76757,3.3
West,South,Albuquerque,87123,26.3,5.4,4.2,42.1,46.3,19914,43777,18077,43010,2.4
West,South,Albuquerque,87124,24.9,2.2,2.8,39.8,42.6,23330,56417,20371,54766,2.7
West,South,Albuquerque,87301,12.4,1.3,1.7,23.1,24.8,10163,35539,12968,40981,3.2
West,South,Albuquerque,87401,14.2,0.7,1.2,23,24.2,12054,51260,16783,49810,3
West,South,Albuquerque,87402,23,1.3,1.2,22.2,23.4,2238,74432,3437,9563,2.8
West,South,Albuquerque,87505,41.7,1.6,1.1,42,43.1,13587,53977,15117,31525,2.1
West,South,Albuquerque,87507,25.2,1.4,1.1,72,73.1,34902,48057,17747,47746,2.7
West,South,Albuquerque,87532,18.6,1.1,0.7,78.3,79,15147,37265,7422,19174,2.6
West,South,Albuquerque,87571,29.1,0.9,0.7,53.5,54.2,5877,36151,4937,10844,2.2
West,South,Albuquerque,87701,20.9,1.3,2.1,78.6,80.7,15712,32299,7477,19470,2.6
West,South,Albuquerque,87801,25.2,1.7,1.6,55.1,56.7,6091,33257,4326,10742,2.5
West,South,Albuquerque,88001,23.9,2.3,3,67,70,26217,30258,14995,37453,2.5
West,South,Albuquerque,88005,29.6,0.7,1.8,59.9,61.7,17481,44391,10892,28332,2.6
West,South,Albuquerque,88011,44.4,3.3,2.8,40,42.8,12287,63180,12399,28709,2.3
West,South,Albuquerque,88030,11.9,0.7,1.5,66.7,68.2,16845,28745,9317,24699,2.7
West,South,Albuquerque,88061,27.7,1,1.3,45.2,46.5,8716,42063,7922,18745,2.4
West,South,Albuquerque,88081,7.1,0.3,1.3,79.7,81,13241,26909,4057,16347,4
West,South,Albuquerque,88101,17.6,1.7,6.3,41.4,47.7,22881,44629,17479,47969,2.7
West,South,Albuquerque,88130,21.4,1.6,2.4,41.2,43.6,8051,36145,6606,18466,2.8
West,South,Albuquerque,88201,25.8,1.4,1.5,41.4,42.9,11180,47956,10110,26061,2.6
West,South,Albuquerque,88210,14.3,0.3,1.1,51.8,52.9,10219,65822,7011,19317,2.8
West,South,Albuquerque,88220,16.6,1,2.1,45,47.1,16982,56413,13962,36055,2.6
West,South,Albuquerque,88240,12.8,0.6,5.9,59.7,65.6,26855,54279,13936,40937,2.9
West,South,Albuquerque,88260,11.7,0.4,1.9,66,67.9,10976,54357,5314,16165,3
West,South,Albuquerque,88310,18.5,1.9,5.1,32.5,37.6,14057,46214,15527,37386,2.4
West,Northwest,Las Vegas,89002,25.2,4.9,3.4,15.5,18.9,6767,74051,12195,35803,2.9
West,Northwest,Las Vegas,89005,24.2,1.2,0.9,7.5,8.4,1342,55161,6982,15977,2.3
West,Northwest,Las Vegas,89014,26.2,7.8,8.7,22.2,30.9,12024,52995,15673,38914,2.5
West,Northwest,Las Vegas,89015,14,3.8,6.6,20.5,27.1,11365,53494,15051,41939,2.8
West,Northwest,Las Vegas,89030,4.4,1.4,16.7,73.6,90.3,51405,30425,13648,56927,4.2
West,Northwest,Las Vegas,89031,15.1,8,20,30.1,50.1,34582,65790,21706,69026,3.2
West,Northwest,Las Vegas,89032,12.8,7.3,28.6,36.9,65.5,30411,53158,14550,46429,3.2
West,Northwest,Las Vegas,89048,9,2,2.9,13.6,16.5,3383,42423,8186,20502,2.5
West,Northwest,Las Vegas,89052,38.7,13,5.1,12.4,17.5,9464,74517,22463,54080,2.4
West,Northwest,Las Vegas,89081,21.2,10.4,23.3,32.3,55.6,19954,55843,11144,35889,3.2
West,Northwest,Las Vegas,89101,6,3.9,14.2,62.4,76.6,38446,23301,15496,50191,3.2
West,Northwest,Las Vegas,89102,11.8,8.5,9.3,54.7,64,24193,33054,13672,37801,2.8
West,Northwest,Las Vegas,89103,15.2,14.4,12.2,34.8,47,23551,37409,21636,50108,2.3
West,Northwest,Las Vegas,89104,10,6.8,6.9,56.6,63.5,24428,34357,12874,38470,3
West,Northwest,Las Vegas,89106,7.8,4.2,41.2,38.9,80.1,22849,27638,8957,28525,3.2
West,Northwest,Las Vegas,89107,11,4.8,8.1,50.9,59,23619,42909,13036,40033,3.1
West,Northwest,Las Vegas,89108,13.8,4.7,15.7,43.3,59,46429,43757,27041,78694,2.9
West,Northwest,Las Vegas,89109,28.4,11.4,9.1,22.5,31.6,2026,32851,3693,6412,1.7
West,Northwest,Las Vegas,89110,11,6.2,10.1,61.8,71.9,56722,45932,22176,78890,3.6
West,Northwest,Las Vegas,89113,27.4,25.2,8.3,17.6,25.9,6424,64979,9675,24803,2.6
West,Northwest,Las Vegas,89115,6.4,3.3,20.1,58.1,78.2,51109,34410,18883,65357,3.5
West,Northwest,Las Vegas,89117,26.7,14.6,9.9,16,25.9,14812,55194,24276,57188,2.4
West,Northwest,Las Vegas,89118,21.5,17.3,15.2,21.2,36.4,9046,46516,10936,24853,2.3
West,Northwest,Las Vegas,89119,14.5,10,13.1,43.6,56.7,29461,32434,21691,51959,2.4
West,Northwest,Las Vegas,89120,21.9,6.6,7.5,31.3,38.8,9806,50977,9934,25273,2.5
West,Northwest,Las Vegas,89121,14.3,5.5,9.9,40.9,50.8,34643,40598,26765,68194,2.5
West,Northwest,Las Vegas,89122,13.4,12.1,11.8,37.4,49.2,27468,41634,20864,55829,2.7
West,Northwest,Las Vegas,89123,25.3,13.5,7.5,20,27.5,17236,61577,25558,62677,2.5
West,Northwest,Las Vegas,89128,24.4,8.5,14.1,22.6,36.7,13713,55539,15072,37366,2.5
West,Northwest,Las Vegas,89130,21.3,5.4,10.5,18,28.5,9580,67992,12217,33615,2.8
West,Northwest,Las Vegas,89131,25.2,6.3,9.6,14.9,24.5,11621,80973,15990,47431,3
West,Northwest,Las Vegas,89142,13.4,12.3,10.3,50.1,60.4,21727,54034,10749,35972,3.3
West,Northwest,Las Vegas,89146,20.8,12.3,11,30,41,7899,46826,7425,19265,2.6
West,Northwest,Las Vegas,89147,21,19.9,9.9,21.4,31.3,17169,56852,21264,54852,2.6
West,Northwest,Las Vegas,89148,28.8,25.6,8.8,17.8,26.6,13400,63423,18774,50376,2.7
West,Northwest,Las Vegas,89149,26.8,8,10,15.4,25.4,9441,70143,14246,37168,2.6
West,Northwest,Las Vegas,89156,11,4.9,12.8,47,59.8,17401,48305,9179,29099,3.2
West,Northwest,Las Vegas,89169,13.9,7.9,15,46.8,61.8,16233,29915,11161,26267,2.4
West,Northwest,Las Vegas,89178,31.4,26.2,7.1,18.4,25.5,8151,73968,11168,31964,2.9
West,Northwest,Las Vegas,89183,27.8,18.3,8.5,22.9,31.4,12199,63002,14015,38851,2.8
West,Northwest,Upper Central Valley,89431,12.8,5.4,3.2,44.5,47.7,18183,38850,13924,38120,2.7
West,Northwest,Upper Central Valley,89502,15.7,5.6,2.9,46.6,49.5,22580,35982,17561,45617,2.6
West,Northwest,Upper Central Valley,89503,28.2,7.2,2.6,15.2,17.8,5261,43992,12235,29554,2.4
West,Northwest,Upper Central Valley,89512,15.7,8.1,6,42.6,48.6,14206,30811,10814,29230,2.7
West,Northwest,Upper Central Valley,89521,34.9,8.8,1.4,12.4,13.8,4282,73937,12288,31030,2.5
West,Northwest,Upper Central Valley,89701,16.9,2.3,3.3,26.8,30.1,7924,48651,9371,26327,2.8
West,Southwest,LA Metro,90001,3.9,0.3,10.1,89.6,99.7,59808,33908,13542,59988,4.4
West,Southwest,LA Metro,90002,4.9,0.3,24.2,75.2,99.4,53436,32988,12228,53759,4.4
West,Southwest,LA Metro,90003,4.3,0.2,23.1,76.4,99.5,68680,31827,16196,69025,4.3
West,Southwest,LA Metro,90004,31.2,28.5,3.5,51.2,54.7,35495,41186,23744,64891,2.7
West,Southwest,LA Metro,90005,29.3,38,4.9,49.1,54,23503,35125,18061,43524,2.4
West,Southwest,LA Metro,90006,15.3,20.3,3.6,73.8,77.4,46531,31402,19020,60117,3.2
West,Southwest,LA Metro,90007,17.5,17.5,10.2,53.2,63.4,28361,23903,12690,44734,3.5
West,Southwest,LA Metro,90008,24.6,2,66.2,26.4,92.6,30621,35737,14303,33068,2.3
West,Southwest,LA Metro,90010,0,0,0,0,0, -   , -   , -   , -   ,0
West,Southwest,LA Metro,90011,3.4,0.6,9.1,90,99.1,108944,30946,23290,109933,4.7
West,Southwest,LA Metro,90013,28,16.5,30.8,22.3,53.1,7118,14923,6904,13405,1.9
West,Southwest,LA Metro,90014,29.7,13.6,28.3,22.7,51,4046,14543,5018,7933,1.6
West,Southwest,LA Metro,90015,22.5,15.3,6.8,69,75.8,16067,26256,8082,21196,2.6
West,Southwest,LA Metro,90016,17.8,3.5,36.1,54.9,91,43814,38523,16469,48147,2.9
West,Southwest,LA Metro,90017,17.9,15.4,5.8,68.9,74.7,20668,22082,10923,27668,2.5
West,Southwest,LA Metro,90018,14.9,4.2,30.6,60.5,91.1,49649,34121,17170,54499,3.2
West,Southwest,LA Metro,90019,30.2,16.7,22.3,46.7,69,47036,44832,24895,68168,2.7
West,Southwest,LA Metro,90020,39.7,50.9,5.6,34.2,39.8,16033,39406,17113,40285,2.4
West,Southwest,LA Metro,90021,24.8,5.7,22.1,44.8,66.9,1980,18370,1415,2960,2.1
West,Southwest,LA Metro,90022,6,0.9,0.6,97.1,97.7,67610,38643,17522,69202,3.9
West,Southwest,LA Metro,90023,6.6,0.6,0.7,97.7,98.4,46267,35957,10943,47019,4.3
West,Southwest,LA Metro,90024,58,28.2,2,9.3,11.3,5852,68741,19931,51785,2.6
West,Southwest,LA Metro,90025,60,21.8,2.7,15.8,18.5,8124,71086,22225,43911,2
West,Southwest,LA Metro,90026,33.1,18.8,3,57.1,60.1,42932,46313,26498,71435,2.7
West,Southwest,LA Metro,90027,44.5,14.1,3.2,22.6,25.8,12402,51299,23273,48070,2.1
West,Southwest,LA Metro,90028,39.5,9.3,7.3,33.6,40.9,12543,33463,16172,30668,1.9
West,Southwest,LA Metro,90029,23.7,17.5,3.2,60.8,64,25199,36341,14251,39373,2.8
West,Southwest,LA Metro,90031,12.7,26,1.3,68.2,69.5,28886,36015,11805,41563,3.5
West,Southwest,LA Metro,90032,13.5,12,2.1,82.2,84.3,38770,45049,13038,45991,3.5
West,Southwest,LA Metro,90033,9.1,4.8,1.8,91.6,93.4,47213,31733,13361,50549,3.8
West,Southwest,LA Metro,90034,48.8,21,10,30,40,24480,58790,27326,61201,2.2
West,Southwest,LA Metro,90037,6.2,0.9,20.7,77.5,98.2,62667,29441,16116,63816,4
West,Southwest,LA Metro,90038,26.9,8.6,4.4,59.6,64,19363,35466,12630,30255,2.4
West,Southwest,LA Metro,90040,6.4,1.2,1.3,94.1,95.4,13046,47452,3573,13675,3.8
West,Southwest,LA Metro,90041,35.3,29.4,2.2,37.6,39.8,11576,67732,10158,29086,2.9
West,Southwest,LA Metro,90042,24,13.3,2.6,70.4,73,46905,50969,20475,64254,3.1
West,Southwest,LA Metro,90043,21.1,0.9,63.6,30.7,94.3,44083,43724,16799,46748,2.8
West,Southwest,LA Metro,90044,8.2,0.4,35.2,62.9,98.1,92933,31593,26441,94733,3.6
West,Southwest,LA Metro,90045,50.3,13,13.4,18.9,32.3,13235,87194,16118,40976,2.5
West,Southwest,LA Metro,90046,55.4,6,3.5,10.6,14.1,7532,59664,31787,53418,1.7
West,Southwest,LA Metro,90047,14.1,0.6,63,33.8,96.8,49107,43850,16966,50730,3
West,Southwest,LA Metro,90057,19.5,21.6,4.5,69.1,73.6,33535,28688,16024,45564,2.8
West,Southwest,LA Metro,90058,5.2,4.2,9.9,81.4,91.3,3019,18959,914,3307,3.6
West,Southwest,LA Metro,90059,5.9,0.3,32.5,66.2,98.7,41516,32371,9934,42063,4.2
West,Southwest,LA Metro,90061,7,0.4,35.4,63,98.4,26262,37939,6748,26689,4
West,Southwest,LA Metro,90062,9.7,1.2,35.6,61.6,97.2,31648,36193,9122,32560,3.6
West,Southwest,LA Metro,90063,8.1,1.3,0.7,96.9,97.6,57356,42105,13917,58766,4.2
West,Southwest,LA Metro,90065,26.9,16.6,1.9,64.8,66.7,31658,56737,15162,47464,3.1
West,Southwest,LA Metro,90066,45.1,15.7,3.8,30.6,34.4,19543,66144,24769,56810,2.3
West,Southwest,LA Metro,90201,4.2,0.7,0.9,95.3,96.2,100047,39033,24696,103999,4.2
West,Southwest,LA Metro,90220,8.9,0.6,37.7,58.6,96.3,49447,47953,13218,51347,3.9
West,Southwest,LA Metro,90221,4.8,0.3,20.9,77.3,98.2,54928,44177,12006,55935,4.7
West,Southwest,LA Metro,90222,6.2,0.3,28.7,70.2,98.9,32981,42719,7799,33348,4.3
West,Southwest,LA Metro,90230,43.5,15.9,9.9,34.6,44.5,14469,72350,13142,32514,2.5
West,Southwest,LA Metro,90232,46.6,16.5,6.2,26.1,32.3,5613,71920,7782,17377,2.2
West,Southwest,LA Metro,90240,24.1,9.4,2.4,70.1,72.5,19432,76559,7945,26803,3.4
West,Southwest,LA Metro,90241,19.4,7.1,3.3,72.4,75.7,32716,62786,13951,43218,3.1
West,Southwest,LA Metro,90242,16.9,7,5.1,74.5,79.6,36792,61656,13569,46221,3.4
West,Southwest,LA Metro,90247,18.7,26.8,17.3,48.3,65.6,32676,44049,16722,49811,3
West,Southwest,LA Metro,90248,25.9,33.3,16.5,38.2,54.7,5529,57586,3537,10107,2.9
West,Southwest,LA Metro,90249,21.3,18,30.2,37.6,67.8,18488,59071,9148,27269,3
West,Southwest,LA Metro,90250,18.5,7.8,23.5,55.1,78.6,77746,46305,33105,98913,3
West,Southwest,LA Metro,90255,5.7,0.7,0.7,97.3,98,76494,37683,19129,78055,4.1
West,Southwest,LA Metro,90260,18.5,12,8.7,60.2,68.9,25102,54512,10942,36433,3.3
West,Southwest,Orange County,90261,0,0,0,0,0, -   , -   , -   , -   ,0
West,Southwest,LA Metro,90262,5.9,0.7,10,87.5,97.5,68559,45618,14692,70317,4.8
West,Southwest,LA Metro,90270,3.9,0.3,0.6,97.6,98.2,27099,38122,6623,27596,4.2
West,Southwest,LA Metro,90277,54.3,11.2,2.1,12.3,14.4,5338,95705,17858,37068,2.1
West,Southwest,LA Metro,90280,7.5,0.8,1,95,96,94552,45497,24149,98492,4.1
West,Southwest,LA Metro,90291,55.6,4.8,5.2,20.7,25.9,7883,73163,15448,30437,2
West,Southwest,LA Metro,90301,13.7,2.4,30.2,63.5,93.7,36665,39422,12739,39130,3.1
West,Southwest,LA Metro,90302,17.4,1.4,47.3,44.8,92.1,27998,42181,11126,30400,2.7
West,Southwest,LA Metro,90303,12.6,0.7,33.8,62.9,96.7,25060,43322,7212,25915,3.6
West,Southwest,LA Metro,90304,6.9,1.5,4.8,89.4,94.2,28362,37080,7127,30108,4.2
West,Southwest,LA Metro,90305,31.9,0.8,81.8,12.3,94.1,14419,62473,6189,15323,2.5
West,Southwest,LA Metro,90403,62.2,9.4,1.9,7.7,9.6,2402,84051,14316,25016,1.7
West,Southwest,LA Metro,90404,46.9,11.9,7.7,25.6,33.3,7937,61546,11429,23836,2.1
West,Southwest,LA Metro,90405,59.2,8.6,3.2,13.2,16.4,4553,85882,14846,27764,1.9
West,Southwest,LA Metro,90501,28.9,25.5,5.1,42.9,48,21659,60062,15364,45122,2.9
West,Southwest,LA Metro,90502,29,36,6.9,36.5,43.4,8158,69000,5986,18798,3.1
West,Southwest,LA Metro,90504,32.4,40.5,3.8,22.4,26.2,8631,72445,11948,32944,2.8
West,Southwest,LA Metro,90505,45.2,34.1,2.2,11.9,14.1,5335,79520,14889,37835,2.5
West,Southwest,LA Metro,90602,17.9,3.9,1.3,76.1,77.4,20372,55298,8360,26320,3.1
West,Southwest,LA Metro,90604,16.2,5.5,1.8,67.7,69.5,28569,66954,12441,41106,3.3
West,Southwest,LA Metro,90605,14.4,3.7,1.2,78.7,79.9,33039,69422,10777,41350,3.8
